generation,best_fitness,avg_fitness,best_distance,best_travel_time,best_violations,num_valid,num_invalid,unique_permutations,population_diversity
54,-11092.269041059131,-15127.54104216157,86304.55640389155,11092.269041059131,0,94,6,42,7.968421052631579
55,-11092.269041059131,-14840.721894471348,86304.55640389155,11092.269041059131,0,94,6,42,13.521052631578947
56,-11092.269041059131,-15179.163875328446,86304.55640389155,11092.269041059131,0,94,6,49,14.736842105263158
57,-11092.269041059131,-13920.346103869484,86304.55640389155,11092.269041059131,0,92,8,53,16.63684210526316
58,-10662.740695009104,-12349.923046409176,82778.21764079166,10662.740695009104,0,97,3,64,9.789473684210526
59,-10662.740695009104,-14064.191734167292,82778.21764079166,10662.740695009104,0,93,7,61,13.157894736842104
60,-10646.706552316418,-15347.727231591976,83053.65825007037,10646.706552316418,0,91,9,55,9.894736842105264
61,-10646.706552316418,-14598.158108078802,83053.65825007037,10646.706552316418,0,94,6,55,8.857894736842105
62,-10643.053708220312,-11687.352965998081,82847.48490954503,10643.053708220312,0,97,3,46,9.152631578947368
63,-10643.053708220312,-11962.518016719332,82847.48490954503,10643.053708220312,0,97,3,45,8.852631578947369
64,-10627.019565527626,-13618.915465657466,83122.92551882376,10627.019565527626,0,94,6,45,10.257894736842106
65,-10627.019565527626,-12947.665522400812,83122.92551882376,10627.019565527626,0,94,6,35,9.852631578947369
66,-10626.815184736635,-14983.725442609473,82136.58452153485,10626.815184736635,0,94,6,45,5.515789473684211
67,-10505.061798042958,-12638.135431207058,81159.1931087348,10505.061798042958,0,95,5,54,10.663157894736843
68,-10505.061798042958,-14400.731253487415,81159.1931087348,10505.061798042958,0,94,6,51,10.284210526315789
69,-10505.061798042958,-12030.952295963145,81159.1931087348,10505.061798042958,0,96,4,49,7.721052631578948
70,-10489.027655350274,-12022.183467199467,81434.63371801352,10489.027655350274,0,97,3,49,4.873684210526315
71,-10434.288832739252,-15721.712683241432,80778.51287035576,10434.288832739252,0,90,10,51,12.052631578947368
72,-10266.864085755755,-15302.38892602114,78567.48610387516,10266.864085755755,0,88,12,55,11.326315789473684
73,-10266.864085755755,-11994.907512409074,78567.48610387516,10266.864085755755,0,94,6,54,8.321052631578947
74,-10266.864085755755,-11684.375653604255,78567.48610387516,10266.864085755755,0,94,6,50,8.105263157894736
75,-10266.864085755755,-14136.74761344915,78567.48610387516,10266.864085755755,0,93,7,50,6.131578947368421
76,-10250.829943063069,-14080.403567140214,78842.92671315387,10250.829943063069,0,90,10,57,11.573684210526316
77,-10250.829943063069,-12282.168741992564,78842.92671315387,10250.829943063069,0,93,7,52,10.1
78,-10250.829943063069,-13572.24487297134,78842.92671315387,10250.829943063069,0,93,7,47,5.984210526315789
79,-10250.829943063069,-11770.605159959847,78842.92671315387,10250.829943063069,0,98,2,47,8.163157894736843
80,-10250.829943063069,-11706.378589532835,78842.92671315387,10250.829943063069,0,97,3,46,6.105263157894737
81,-10250.829943063069,-12731.864573299528,78842.92671315387,10250.829943063069,0,95,5,38,6.568421052631579
82,-10250.829943063069,-12552.160468969227,78842.92671315387,10250.829943063069,0,96,4,59,13.842105263157896
83,-10250.829943063069,-13222.56829664225,78842.92671315387,10250.829943063069,0,92,8,51,10.1
84,-10250.829943063069,-12976.667490251455,78842.92671315387,10250.829943063069,0,91,9,58,11.057894736842105
85,-10250.829943063069,-13707.709376181867,78842.92671315387,10250.829943063069,0,93,7,53,8.826315789473684
86,-10250.829943063069,-12133.3023555787,78842.92671315387,10250.829943063069,0,95,5,47,9.994736842105263
87,-10220.919948946963,-11839.543469660593,78750.89501704421,10220.919948946963,0,95,5,41,5.026315789473684
88,-10220.919948946963,-12174.840075182077,78750.89501704421,10220.919948946963,0,96,4,27,4.610526315789474
89,-10187.730783807443,-11769.507242610263,78418.87469123342,10187.730783807443,0,96,4,29,5.231578947368421
90,-10187.730783807443,-11477.66247901546,78418.87469123342,10187.730783807443,0,95,5,28,5.421052631578948
91,-10187.730783807443,-12338.151170399331,78418.87469123342,10187.730783807443,0,94,6,30,2.9263157894736844
92,-10187.730783807443,-11703.68809742024,78418.87469123342,10187.730783807443,0,98,2,24,4.5473684210526315
93,-10187.730783807443,-13027.879801100451,78418.87469123342,10187.730783807443,0,94,6,32,3.026315789473684
94,-10024.111841628765,-11218.632960741028,76210.88297674479,10024.111841628765,0,97,3,40,7.847368421052631
95,-9890.622353060839,-12613.723773210499,75769.24569620233,9890.622353060839,0,90,10,33,0.9894736842105263
96,-9890.622353060839,-11705.355765906766,75769.24569620233,9890.622353060839,0,95,5,28,2.068421052631579
97,-9890.622353060839,-12247.047098443163,75769.24569620233,9890.622353060839,0,94,6,29,4.542105263157895
98,-9890.622353060839,-13655.195205430717,75769.24569620233,9890.622353060839,0,95,5,32,12.494736842105263
99,-9890.622353060839,-14023.137681924189,75769.24569620233,9890.622353060839,0,87,13,38,6.436842105263158
100,-9890.622353060839,-11574.139041428834,75769.24569620233,9890.622353060839,0,95,5,39,4.8
101,-9890.622353060839,-11367.494905950603,75769.24569620233,9890.622353060839,0,95,5,27,4.2368421052631575
102,-9890.622353060839,-11870.478529512342,75769.24569620233,9890.622353060839,0,94,6,31,7.889473684210526
103,-9881.238124649954,-10648.623180650995,75717.11109391964,9881.238124649954,0,96,4,25,3.5526315789473686
104,-9881.238124649954,-13683.09886036273,75717.11109391964,9881.238124649954,0,95,5,32,1.8
105,-9881.238124649954,-11081.975758084844,75717.11109391964,9881.238124649954,0,94,6,28,6.505263157894737
106,-9881.238124649954,-11886.235741168808,75717.11109391964,9881.238124649954,0,96,4,25,8.41578947368421
107,-9770.628810380198,-11075.306671391796,75649.67669262295,9770.628810380198,0,96,4,29,4.58421052631579
108,-9770.628810380198,-13990.043128877,75649.67669262295,9770.628810380198,0,91,9,38,9.436842105263159
109,-9770.628810380198,-12662.443183853973,75649.67669262295,9770.628810380198,0,91,9,44,10.389473684210527
110,-9770.628810380198,-12051.347427385579,75649.67669262295,9770.628810380198,0,94,6,32,4.28421052631579
111,-9757.518441594635,-10935.721749566523,75523.72352904922,9757.518441594635,0,97,3,39,7.5
112,-9757.518441594635,-12859.979194393507,75523.72352904922,9757.518441594635,0,91,9,41,9.052631578947368
113,-9757.518441594635,-13769.433008552496,75523.72352904922,9757.518441594635,0,90,10,41,9.9
114,-9757.518441594635,-11991.763451544854,75523.72352904922,9757.518441594635,0,94,6,38,2.9
115,-9757.518441594635,-10597.509896320667,75523.72352904922,9757.518441594635,0,97,3,25,4.0
116,-9757.518441594635,-11469.876415249644,75523.72352904922,9757.518441594635,0,97,3,30,4.894736842105263
117,-9757.518441594635,-11900.06031872075,75523.72352904922,9757.518441594635,0,95,5,31,4.126315789473685
118,-9726.383575953412,-11828.836604593149,75366.68961612647,9726.383575953412,0,96,4,29,2.594736842105263
119,-9726.383575953412,-10828.302892402597,75366.68961612647,9726.383575953412,0,97,3,23,3.3947368421052633
120,-9726.383575953412,-12052.777224959658,75366.68961612647,9726.383575953412,0,96,4,31,6.426315789473684
121,-9726.383575953412,-11050.882026166255,75366.68961612647,9726.383575953412,0,95,5,30,2.363157894736842
122,-9726.383575953412,-12628.746860163026,75366.68961612647,9726.383575953412,0,95,5,25,2.1157894736842104
123,-9726.383575953412,-13198.885702341411,75366.68961612647,9726.383575953412,0,92,8,30,5.568421052631579
124,-9726.383575953412,-11656.333927699847,75366.68961612647,9726.383575953412,0,97,3,36,3.405263157894737
125,-9726.383575953412,-12880.80930225734,75366.68961612647,9726.383575953412,0,93,7,44,14.736842105263158
126,-9726.383575953412,-11898.106406458373,75366.68961612647,9726.383575953412,0,94,6,43,6.28421052631579
127,-9726.383575953412,-12490.590485457786,75366.68961612647,9726.383575953412,0,95,5,31,1.168421052631579
128,-9726.383575953412,-13744.165547421118,75366.68961612647,9726.383575953412,0,93,7,32,2.942105263157895
129,-9726.383575953412,-12401.17321164399,75366.68961612647,9726.383575953412,0,95,5,26,4.689473684210526
130,-9726.383575953412,-12508.023747022482,75366.68961612647,9726.383575953412,0,94,6,29,3.768421052631579
131,-9726.383575953412,-10603.088530583274,75366.68961612647,9726.383575953412,0,98,2,18,0.2
132,-9726.383575953412,-12529.433131357346,75366.68961612647,9726.383575953412,0,94,6,25,1.6
133,-9726.383575953412,-14592.026530427775,75366.68961612647,9726.383575953412,0,92,8,29,2.5789473684210527
134,-9726.383575953412,-13817.383621620482,75366.68961612647,9726.383575953412,0,91,9,31,3.7578947368421054
135,-9726.383575953412,-11823.931567281283,75366.68961612647,9726.383575953412,0,96,4,29,5.7631578947368425
136,-9726.383575953412,-13326.300206464992,75366.68961612647,9726.383575953412,0,94,6,28,2.968421052631579
137,-9726.383575953412,-12070.379693832247,75366.68961612647,9726.383575953412,0,96,4,26,2.5526315789473686
138,-9638.933145904914,-10629.171819156529,74665.797611327,9638.933145904914,0,96,4,24,4.873684210526315
139,-9638.933145904914,-14634.234568077549,74665.797611327,9638.933145904914,0,91,9,30,3.721052631578947
140,-9638.933145904914,-11371.23710928273,74665.797611327,9638.933145904914,0,94,6,31,7.005263157894737
141,-9638.933145904914,-10725.24659224317,74665.797611327,9638.933145904914,0,97,3,24,3.1736842105263157
142,-9638.933145904914,-12107.119251111819,74665.797611327,9638.933145904914,0,95,5,25,5.910526315789474
143,-9638.933145904914,-13453.943408406163,74665.797611327,9638.933145904914,0,91,9,35,9.005263157894737
144,-9487.373305952333,-11337.950929920993,73032.19728279008,9487.373305952333,0,97,3,33,4.7105263157894735
145,-9487.373305952333,-12690.828542063637,73032.19728279008,9487.373305952333,0,92,8,38,5.0
146,-9487.373305952333,-11761.915495455924,73032.19728279008,9487.373305952333,0,93,7,37,4.842105263157895
147,-9487.373305952333,-11151.735353872073,73032.19728279008,9487.373305952333,0,96,4,34,7.526315789473684
148,-9487.373305952333,-11903.896960066753,73032.19728279008,9487.373305952333,0,95,5,28,9.610526315789473
149,-9487.373305952333,-10989.423780795389,73032.19728279008,9487.373305952333,0,94,6,29,3.1473684210526316
150,-9487.373305952333,-12150.895544189985,73032.19728279008,9487.373305952333,0,93,7,27,0.7894736842105263
151,-9487.373305952333,-10844.137145977566,73032.19728279008,9487.373305952333,0,97,3,28,5.015789473684211
152,-9436.22411892697,-11018.042992223738,72634.6828898189,9436.22411892697,0,96,4,31,5.926315789473684
153,-9436.22411892697,-13057.968201423904,72634.6828898189,9436.22411892697,0,94,6,29,2.3473684210526318
154,-9436.22411892697,-15609.722242282522,72634.6828898189,9436.22411892697,0,91,9,30,3.3210526315789473
155,-9436.22411892697,-12357.040096956212,72634.6828898189,9436.22411892697,0,93,7,26,3.126315789473684
156,-9436.22411892697,-9987.230573672381,72634.6828898189,9436.22411892697,0,98,2,26,3.8263157894736843
157,-9436.22411892697,-13097.494136890142,72634.6828898189,9436.22411892697,0,92,8,49,8.726315789473684
158,-9436.22411892697,-11620.756297218722,72634.6828898189,9436.22411892697,0,95,5,45,11.81578947368421
159,-9436.22411892697,-12408.79464059589,72634.6828898189,9436.22411892697,0,90,10,43,7.442105263157894
160,-9436.22411892697,-13405.274217470764,72634.6828898189,9436.22411892697,0,90,10,45,3.8842105263157896
161,-9421.359861564328,-11093.19011475113,72759.18758858908,9421.359861564328,0,96,4,33,6.526315789473684
162,-9421.359861564328,-10060.083404608647,72759.18758858908,9421.359861564328,0,97,3,28,5.426315789473684
163,-9421.359861564328,-13402.96274607273,72759.18758858908,9421.359861564328,0,93,7,31,5.447368421052632
164,-9110.93914475017,-10771.69952409888,69656.7761296087,9110.93914475017,0,96,4,39,5.068421052631579
165,-9110.93914475017,-12226.7406115687,69656.7761296087,9110.93914475017,0,95,5,41,10.257894736842106
166,-9110.93914475017,-9992.784881133217,69656.7761296087,9110.93914475017,0,97,3,52,6.310526315789474
167,-9033.581738029427,-11891.18279933059,69070.51711397544,9033.581738029427,0,94,6,49,10.526315789473685
168,-9033.581738029427,-11842.661152578905,69070.51711397544,9033.581738029427,0,95,5,51,8.510526315789473
169,-9033.581738029427,-11407.574822524843,69070.51711397544,9033.581738029427,0,94,6,49,8.2
170,-8995.86609122872,-11084.254590914858,68572.96535233696,8995.86609122872,0,96,4,34,3.8789473684210525
171,-8995.86609122872,-11499.401476340327,68572.96535233696,8995.86609122872,0,95,5,41,3.8526315789473684
172,-8995.86609122872,-11114.686374787818,68572.96535233696,8995.86609122872,0,95,5,35,9.2
173,-8995.86609122872,-12503.708230778004,68572.96535233696,8995.86609122872,0,94,6,48,8.142105263157895
174,-8995.86609122872,-11376.010901950198,68572.96535233696,8995.86609122872,0,94,6,49,9.905263157894737
175,-8995.86609122872,-11376.677935225414,68572.96535233696,8995.86609122872,0,94,6,42,10.031578947368422
176,-8995.86609122872,-9999.869116861992,68572.96535233696,8995.86609122872,0,95,5,36,2.1473684210526316
177,-8995.86609122872,-11291.201227819456,68572.96535233696,8995.86609122872,0,95,5,32,5.9
178,-8995.86609122872,-9682.987356242722,68572.96535233696,8995.86609122872,0,97,3,27,1.5368421052631578
179,-8995.86609122872,-10553.372807033686,68572.96535233696,8995.86609122872,0,96,4,30,1.3894736842105264
180,-8995.86609122872,-10811.759145486736,68572.96535233696,8995.86609122872,0,98,2,31,2.463157894736842
181,-8995.86609122872,-11396.391524403478,68572.96535233696,8995.86609122872,0,96,4,27,9.18421052631579
182,-8995.86609122872,-10498.450593729875,68572.96535233696,8995.86609122872,0,98,2,25,4.7368421052631575
183,-8995.86609122872,-10760.54973203561,68572.96535233696,8995.86609122872,0,96,4,34,5.163157894736842
184,-8995.86609122872,-11808.91586216378,68572.96535233696,8995.86609122872,0,94,6,32,3.5736842105263156
185,-8995.86609122872,-11451.658926363716,68572.96535233696,8995.86609122872,0,95,5,30,2.9210526315789473
186,-8995.86609122872,-11031.607169544275,68572.96535233696,8995.86609122872,0,96,4,29,8.442105263157895
187,-8995.86609122872,-14332.279069754633,68572.96535233696,8995.86609122872,0,90,10,30,6.863157894736842
188,-8995.86609122872,-9817.778955626389,68572.96535233696,8995.86609122872,0,98,2,28,3.4473684210526314
189,-8986.233927580057,-12910.551940330548,68487.24340816643,8986.233927580057,0,93,7,29,5.3052631578947365
190,-8986.233927580057,-10599.070210496777,68487.24340816643,8986.233927580057,0,96,4,31,5.7894736842105265
191,-8986.233927580057,-10349.499154083902,68487.24340816643,8986.233927580057,0,96,4,28,1.5789473684210527
192,-8986.233927580057,-11051.805294989344,68487.24340816643,8986.233927580057,0,95,5,34,4.6947368421052635
193,-8982.334030857835,-11606.412423963127,68441.16927653417,8982.334030857835,0,93,7,42,9.257894736842106
194,-8982.334030857835,-12429.559833588251,68441.16927653417,8982.334030857835,0,94,6,35,5.147368421052631
195,-8982.334030857835,-10183.63788782112,68441.16927653417,8982.334030857835,0,98,2,25,6.4
196,-8982.334030857835,-10335.717564604882,68441.16927653417,8982.334030857835,0,96,4,34,2.336842105263158
197,-8982.334030857835,-12349.6060727606,68441.16927653417,8982.334030857835,0,93,7,33,4.510526315789473
198,-8982.334030857835,-11257.936761264207,68441.16927653417,8982.334030857835,0,94,6,28,2.831578947368421
199,-8982.334030857835,-11867.137246112965,68441.16927653417,8982.334030857835,0,93,7,30,4.6421052631578945
200,-8982.334030857835,-12691.43082515834,68441.16927653417,8982.334030857835,0,93,7,39,4.242105263157895
