generation,best_fitness,avg_fitness,best_distance,best_travel_time,best_violations,num_valid,num_invalid,unique_permutations,population_diversity
22,-14146.462011622862,-23602.315264515193,107050.21278677204,14146.462011622862,0,48,52,89,21.63157894736842
23,-14099.452263764731,-22258.728487021905,106523.05526774016,14099.452263764731,0,45,55,90,22.95263157894737
24,-14099.452263764731,-22271.196258461303,106523.05526774016,14099.452263764731,0,56,44,90,24.99473684210526
25,-14099.452263764731,-19629.13885923344,106523.05526774016,14099.452263764731,0,67,33,87,23.289473684210527
26,-13648.965419683534,-19235.913808815436,103476.41428398274,13648.965419683534,0,69,31,81,20.073684210526316
27,-13648.965419683534,-17376.658658601133,103476.41428398274,13648.965419683534,0,76,24,76,18.263157894736842
28,-13524.845784066398,-19828.874927067016,102459.47043664212,13524.845784066398,0,74,26,75,10.573684210526316
29,-13524.845784066398,-18695.47190431431,102459.47043664212,13524.845784066398,0,85,15,66,18.378947368421052
30,-13524.845784066398,-17362.390604541833,102459.47043664212,13524.845784066398,0,81,19,59,9.126315789473685
31,-13489.274664312541,-16739.0636813826,102466.47751937369,13489.274664312541,0,85,15,61,10.43157894736842
32,-13313.676397588844,-18270.810889983295,101162.37448463093,13313.676397588844,0,82,18,68,11.615789473684211
33,-13297.470049250527,-17940.124722444467,100862.35668190179,13297.470049250527,0,88,12,56,14.01578947368421
34,-13297.470049250527,-15701.645156145603,100862.35668190179,13297.470049250527,0,90,10,55,15.957894736842105
35,-13286.177270712968,-17145.16947572788,100936.89358000079,13286.177270712968,0,85,15,62,12.8
36,-13105.224565335759,-17495.440881388997,98947.42156846366,13105.224565335759,0,80,20,64,15.43157894736842
37,-12945.27176833136,-18200.944654529776,98584.30361793851,12945.27176833136,0,73,27,67,17.626315789473683
38,-12945.27176833136,-19839.03388161679,98584.30361793851,12945.27176833136,0,77,23,64,13.663157894736843
39,-12945.27176833136,-16861.046535354206,98584.30361793851,12945.27176833136,0,83,17,69,12.48421052631579
40,-12893.660670241741,-18105.261385408685,99155.3764966794,12893.660670241741,0,83,17,71,16.852631578947367
41,-12893.660670241741,-17024.040050223844,99155.3764966794,12893.660670241741,0,83,17,71,17.236842105263158
42,-12893.660670241741,-15612.38315783704,99155.3764966794,12893.660670241741,0,82,18,59,14.33157894736842
43,-12513.87652804442,-20042.737902936355,95762.10922651671,12513.87652804442,0,76,24,78,24.857894736842105
44,-12513.87652804442,-18750.96130251511,95762.10922651671,12513.87652804442,0,81,19,75,19.00526315789474
45,-12513.87652804442,-18134.007871912232,95762.10922651671,12513.87652804442,0,79,21,64,18.25263157894737
46,-12513.87652804442,-16763.95891041198,95762.10922651671,12513.87652804442,0,84,16,59,11.41578947368421
47,-11658.836459340677,-13327.805834996201,88509.79157211584,11658.836459340677,0,96,4,52,8.121052631578948
48,-11658.836459340677,-14217.432056897816,88509.79157211584,11658.836459340677,0,91,9,49,7.342105263157895
49,-11658.836459340677,-15080.978426318521,88509.79157211584,11658.836459340677,0,90,10,48,15.257894736842106
50,-11658.836459340677,-14517.161582360828,88509.79157211584,11658.836459340677,0,93,7,52,10.973684210526315
51,-11658.836459340677,-15535.23049610725,88509.79157211584,11658.836459340677,0,89,11,50,9.021052631578947
52,-11605.857900899622,-14582.24254484261,87997.06425711329,11605.857900899622,0,90,10,53,10.947368421052632
53,-11605.857900899622,-13504.829807477357,87997.06425711329,11605.857900899622,0,91,9,57,7.973684210526316
54,-11476.313233844008,-13302.409833656835,86963.52307718604,11476.313233844008,0,87,13,57,9.963157894736842
55,-11476.313233844008,-16603.709665405924,86963.52307718604,11476.313233844008,0,81,19,60,11.057894736842105
56,-11476.313233844008,-14168.17343430607,86963.52307718604,11476.313233844008,0,87,13,57,14.189473684210526
57,-11476.313233844008,-13884.95963070699,86963.52307718604,11476.313233844008,0,90,10,53,9.047368421052632
58,-11476.313233844008,-14068.560130206404,86963.52307718604,11476.313233844008,0,90,10,42,5.4526315789473685
59,-11380.041139426414,-13027.860792753212,85241.10944230274,11380.041139426414,0,94,6,33,5.478947368421053
60,-11209.550193958306,-14160.483820969292,84669.30283617457,11209.550193958306,0,89,11,40,8.463157894736842
61,-11080.005526902693,-12823.816121594156,83635.76165624733,11080.005526902693,0,96,4,53,10.942105263157895
62,-11080.005526902693,-13072.348857203659,83635.76165624733,11080.005526902693,0,90,10,52,7.947368421052632
63,-11080.005526902693,-13517.32612179984,83635.76165624733,11080.005526902693,0,92,8,53,9.489473684210527
64,-11012.14733218649,-14927.539249385634,82883.75411335987,11012.14733218649,0,85,15,68,12.310526315789474
65,-10947.108140187092,-13764.64005936841,82893.05522741843,10947.108140187092,0,91,9,72,17.142105263157895
66,-10947.108140187092,-14672.449043147813,82893.05522741843,10947.108140187092,0,85,15,71,13.33157894736842
67,-10947.108140187092,-12091.73766793788,82893.05522741843,10947.108140187092,0,93,7,48,10.06842105263158
68,-10900.361874459126,-12388.984536135942,82694.40668349352,10900.361874459126,0,93,7,49,11.310526315789474
69,-10900.361874459126,-13436.153832071594,82694.40668349352,10900.361874459126,0,89,11,55,11.51578947368421
70,-10893.37262101829,-12402.201580588187,82314.25279769364,10893.37262101829,0,93,7,47,7.589473684210526
71,-10799.826308552767,-12366.286762091622,81439.16373611699,10799.826308552767,0,98,2,49,9.589473684210526
72,-10642.992032997789,-12594.050120500578,80976.06589753498,10642.992032997789,0,93,7,67,13.257894736842106
73,-10642.992032997789,-12556.21360223659,80976.06589753498,10642.992032997789,0,88,12,64,10.410526315789474
74,-10585.364287817698,-14470.9786065949,79956.17185779443,10585.364287817698,0,88,12,75,13.1
75,-10573.356424940166,-13131.966537843931,79910.39182148062,10573.356424940166,0,86,14,77,12.789473684210526
76,-10470.1448531772,-12943.082712840442,79214.72468589834,10470.1448531772,0,88,12,74,11.478947368421053
77,-10470.1448531772,-12693.255733656772,79214.72468589834,10470.1448531772,0,92,8,63,9.757894736842106
78,-10470.1448531772,-12265.565814765121,79214.72468589834,10470.1448531772,0,93,7,57,12.926315789473684
79,-10400.056339205748,-13721.184883630707,78720.0115759767,10400.056339205748,0,87,13,52,12.321052631578947
80,-10400.056339205748,-12546.130129711783,78720.0115759767,10400.056339205748,0,93,7,49,10.41578947368421
81,-10400.056339205748,-13014.647058947608,78720.0115759767,10400.056339205748,0,93,7,50,5.878947368421053
82,-10256.051288742261,-11748.690224718484,77919.98351784624,10256.051288742261,0,96,4,50,11.368421052631579
83,-10256.051288742261,-12877.029143617066,77919.98351784624,10256.051288742261,0,92,8,43,8.98421052631579
84,-10256.051288742261,-14507.657799243014,77919.98351784624,10256.051288742261,0,89,11,45,11.863157894736842
85,-10256.051288742261,-12346.84009339971,77919.98351784624,10256.051288742261,0,93,7,49,5.594736842105263
86,-10256.051288742261,-12752.657120732976,77919.98351784624,10256.051288742261,0,90,10,60,12.063157894736841
87,-10256.051288742261,-12813.123829535109,77919.98351784624,10256.051288742261,0,92,8,61,10.773684210526316
88,-10188.090368750158,-12675.09654975649,76531.28966674549,10188.090368750158,0,91,9,52,5.405263157894737
89,-10188.090368750158,-12229.819620299151,76531.28966674549,10188.090368750158,0,93,7,50,7.657894736842105
90,-10088.823670162888,-11403.281536035855,76318.93764066807,10088.823670162888,0,95,5,42,10.152631578947368
91,-10088.823670162888,-11604.032967367162,76318.93764066807,10088.823670162888,0,92,8,38,14.352631578947369
92,-10088.823670162888,-11583.8289601533,76318.93764066807,10088.823670162888,0,96,4,35,9.036842105263158
93,-10019.436645888809,-10860.157679410368,74891.60069448236,10019.436645888809,0,98,2,40,10.810526315789474
94,-9596.539693546933,-11710.919523331368,72345.67361556436,9596.539693546933,0,95,5,47,9.284210526315789
95,-9596.539693546933,-11464.592102299293,72345.67361556436,9596.539693546933,0,96,4,56,9.631578947368421
96,-9596.539693546933,-12523.263659047387,72345.67361556436,9596.539693546933,0,95,5,45,11.605263157894736
97,-9596.539693546933,-10709.38741845151,72345.67361556436,9596.539693546933,0,97,3,45,8.657894736842104
98,-9453.489275032738,-11019.987449777704,71632.75229731532,9453.489275032738,0,98,2,48,6.91578947368421
99,-9453.489275032738,-11307.986015228604,71632.75229731532,9453.489275032738,0,96,4,51,13.705263157894738
100,-9453.489275032738,-10625.88276882876,71632.75229731532,9453.489275032738,0,97,3,37,5.878947368421053
101,-9210.949897033872,-10836.290348853983,69266.41179257547,9210.949897033872,0,96,4,34,6.7631578947368425
102,-9210.949897033872,-10283.7807482209,69266.41179257547,9210.949897033872,0,97,3,36,7.431578947368421
103,-9210.949897033872,-11052.868320805163,69266.41179257547,9210.949897033872,0,96,4,41,8.089473684210526
104,-9067.899478519677,-11038.50502276533,68553.49047432645,9067.899478519677,0,95,5,45,11.094736842105263
105,-9067.899478519677,-11657.796985318562,68553.49047432645,9067.899478519677,0,96,4,46,9.842105263157896
106,-9003.459142921447,-11039.866570272867,68252.15392849117,9003.459142921447,0,97,3,48,11.457894736842105
107,-9003.459142921447,-10963.991210984394,68252.15392849117,9003.459142921447,0,95,5,41,6.747368421052632
108,-9003.459142921447,-9526.549219269678,68252.15392849117,9003.459142921447,0,99,1,37,7.573684210526316
109,-9003.459142921447,-9925.119677672697,68252.15392849117,9003.459142921447,0,96,4,46,8.91578947368421
110,-8977.182833008927,-9684.930149838492,68033.18467922017,8977.182833008927,0,97,3,41,5.073684210526316
111,-8977.182833008927,-9524.115004966083,68033.18467922017,8977.182833008927,0,98,2,35,2.7157894736842105
112,-8977.182833008927,-10930.099325797224,68033.18467922017,8977.182833008927,0,94,6,33,3.8421052631578947
113,-8977.182833008927,-10140.979884762079,68033.18467922017,8977.182833008927,0,97,3,38,9.784210526315789
114,-8977.182833008927,-9426.404297011162,68033.18467922017,8977.182833008927,0,100,0,31,6.852631578947369
115,-8977.182833008927,-9634.666730102701,68033.18467922017,8977.182833008927,0,98,2,37,3.3263157894736843
116,-8977.182833008927,-11036.711318859574,68033.18467922017,8977.182833008927,0,95,5,34,6.38421052631579
117,-8977.182833008927,-10681.431844065291,68033.18467922017,8977.182833008927,0,97,3,38,7.563157894736842
118,-8977.182833008927,-9589.137830686905,68033.18467922017,8977.182833008927,0,97,3,28,2.6052631578947367
119,-8977.182833008927,-9525.052606807054,68033.18467922017,8977.182833008927,0,97,3,25,4.331578947368421
120,-8977.182833008927,-9250.71772342928,68033.18467922017,8977.182833008927,0,100,0,27,2.2578947368421054
121,-8977.182833008927,-11103.917837868226,68033.18467922017,8977.182833008927,0,96,4,33,9.363157894736842
122,-8977.182833008927,-9259.077281804957,68033.18467922017,8977.182833008927,0,100,0,28,5.978947368421053
123,-8977.182833008927,-9727.15339344763,68033.18467922017,8977.182833008927,0,96,4,30,8.042105263157895
124,-8977.182833008927,-9398.057806544553,68033.18467922017,8977.182833008927,0,98,2,31,2.4210526315789473
125,-8977.182833008927,-9628.091493471307,68033.18467922017,8977.182833008927,0,97,3,39,3.463157894736842
126,-8977.182833008927,-9601.919318724249,68033.18467922017,8977.182833008927,0,97,3,33,5.7368421052631575
127,-8905.597193052847,-9872.26251313942,68048.79439339653,8905.597193052847,0,96,4,40,6.836842105263158
128,-8905.597193052845,-11006.950782310763,68048.79439339653,8905.597193052845,0,96,4,38,8.605263157894736
129,-8905.597193052845,-11029.278538032037,68048.79439339653,8905.597193052845,0,93,7,39,7.242105263157895
130,-8905.597193052845,-10298.64998332128,68048.79439339653,8905.597193052845,0,98,2,40,7.652631578947369
131,-8905.597193052845,-9512.360005782042,68048.79439339653,8905.597193052845,0,96,4,37,4.831578947368421
132,-8905.597193052845,-10573.87173790059,68048.79439339653,8905.597193052845,0,96,4,37,3.8789473684210525
133,-8867.88154625214,-9480.974997578469,67551.24263175805,8867.88154625214,0,99,1,39,9.257894736842106
134,-8867.881546252138,-10274.482155178986,67551.24263175805,8867.881546252138,0,96,4,38,9.715789473684211
135,-8750.88759450481,-9313.812898161887,65835.17798057054,8750.88759450481,0,99,1,36,6.7631578947368425
136,-8750.88759450481,-9383.728341259954,65835.17798057054,8750.88759450481,0,100,0,39,9.9
137,-8750.88759450481,-9533.534730184969,65835.17798057054,8750.88759450481,0,96,4,38,5.684210526315789
138,-8750.88759450481,-9546.620347212116,65835.17798057054,8750.88759450481,0,98,2,41,11.347368421052632
139,-8750.88759450481,-9462.58295152388,65835.17798057054,8750.88759450481,0,99,1,35,7.668421052631579
140,-8750.88759450481,-9503.387394480138,65835.17798057054,8750.88759450481,0,98,2,41,10.25263157894737
141,-8750.88759450481,-9546.837468696902,65835.17798057054,8750.88759450481,0,98,2,41,8.468421052631578
142,-8750.88759450481,-9296.584430733406,65835.17798057054,8750.88759450481,0,99,1,36,3.9526315789473685
143,-8616.654032499388,-9507.747235764324,64831.838467453475,8616.654032499388,0,98,2,34,1.9157894736842105
144,-8616.654032499388,-9177.857710097749,64831.838467453475,8616.654032499388,0,99,1,30,4.126315789473685
145,-8578.93838569868,-9376.234839096693,64334.286705815,8578.93838569868,0,98,2,39,11.473684210526315
146,-8578.93838569868,-9237.00453032736,64334.286705815,8578.93838569868,0,98,2,36,2.9368421052631577
147,-8331.7105604846,-9160.632338649188,61370.3345840026,8331.7105604846,0,99,1,36,5.010526315789473
148,-8331.7105604846,-10253.847269408625,61370.3345840026,8331.7105604846,0,95,5,37,12.705263157894738
149,-8331.7105604846,-9432.749022329062,61370.3345840026,8331.7105604846,0,96,4,41,7.2894736842105265
150,-8293.994913683893,-9686.774292404947,60872.782822364126,8293.994913683893,0,97,3,42,3.094736842105263
151,-8293.994913683893,-9533.262610444282,60872.782822364126,8293.994913683893,0,96,4,45,10.336842105263157
152,-8157.5409586285095,-9007.913665223457,59847.85615459466,8157.5409586285095,0,99,1,35,10.284210526315789
153,-8157.5409586285095,-9422.065891865645,59847.85615459466,8157.5409586285095,0,96,4,47,9.715789473684211
154,-8157.5409586285095,-9589.732642336523,59847.85615459466,8157.5409586285095,0,97,3,54,12.74736842105263
155,-8157.5409586285095,-9122.463983874672,59847.85615459466,8157.5409586285095,0,97,3,57,9.226315789473684
156,-8157.5409586285095,-9512.092338790171,59847.85615459466,8157.5409586285095,0,97,3,48,10.284210526315789
157,-8157.5409586285095,-8569.514896395178,59847.85615459466,8157.5409586285095,0,100,0,42,5.331578947368421
158,-8157.5409586285095,-9388.068569106928,59847.85615459466,8157.5409586285095,0,97,3,35,7.557894736842106
159,-8157.5409586285095,-10279.764132232132,59847.85615459466,8157.5409586285095,0,93,7,31,3.3263157894736843
160,-8146.617946753234,-9199.801873427326,59756.83105563403,8146.617946753234,0,97,3,29,4.4526315789473685
161,-8146.617946753234,-8580.159925197451,59756.83105563403,8146.617946753234,0,99,1,27,1.5789473684210527
162,-8146.617946753234,-9440.549614673384,59756.83105563403,8146.617946753234,0,96,4,25,4.968421052631579
163,-8146.617946753234,-9028.10631483914,59756.83105563403,8146.617946753234,0,98,2,28,3.473684210526316
164,-8146.617946753234,-8804.624065036065,59756.83105563403,8146.617946753234,0,97,3,33,5.978947368421053
165,-8146.617946753234,-10438.116573604739,59756.83105563403,8146.617946753234,0,95,5,33,4.852631578947369
166,-8146.617946753234,-8867.525854204483,59756.83105563403,8146.617946753234,0,94,6,22,5.136842105263158
167,-8146.617946753234,-9021.528995512,59756.83105563403,8146.617946753234,0,96,4,27,3.1473684210526316
168,-8146.617946753234,-9201.30431424833,59756.83105563403,8146.617946753234,0,99,1,30,1.9157894736842105
169,-8146.617946753234,-10049.257338341615,59756.83105563403,8146.617946753234,0,93,7,31,8.121052631578948
170,-8146.617946753234,-9384.504710909041,59756.83105563403,8146.617946753234,0,95,5,29,6.447368421052632
171,-7878.384118746889,-9301.44622403179,57873.89595701877,7878.384118746889,0,95,5,41,8.852631578947369
172,-7878.384118746889,-9450.47595768328,57873.89595701877,7878.384118746889,0,97,3,29,5.205263157894737
173,-7878.384118746889,-9154.93077912628,57873.89595701877,7878.384118746889,0,96,4,36,5.321052631578947
174,-7878.384118746889,-9537.505687285488,57873.89595701877,7878.384118746889,0,94,6,36,4.8
175,-7878.384118746889,-9184.087849793423,57873.89595701877,7878.384118746889,0,98,2,34,7.489473684210527
176,-7863.62637250085,-9777.391088463015,57718.12881698289,7863.62637250085,0,97,3,43,4.594736842105263
177,-7863.62637250085,-10374.491325569184,57718.12881698289,7863.62637250085,0,92,8,33,5.3578947368421055
178,-7863.62637250085,-9202.677255739141,57718.12881698289,7863.62637250085,0,96,4,27,7.826315789473684
179,-7863.62637250085,-10807.69059471594,57718.12881698289,7863.62637250085,0,96,4,30,5.536842105263158
180,-7863.62637250085,-10227.761638841352,57718.12881698289,7863.62637250085,0,93,7,32,9.66842105263158
181,-7863.62637250085,-9635.15433822426,57718.12881698289,7863.62637250085,0,96,4,34,10.615789473684211
182,-7863.62637250085,-9054.25562007528,57718.12881698289,7863.62637250085,0,97,3,26,1.2736842105263158
183,-7863.62637250085,-8800.473960135629,57718.12881698289,7863.62637250085,0,96,4,29,2.973684210526316
184,-7863.62637250085,-11789.63149993138,57718.12881698289,7863.62637250085,0,91,9,29,4.515789473684211
185,-7863.62637250085,-9658.367153240384,57718.12881698289,7863.62637250085,0,96,4,27,7.3052631578947365
186,-7863.62637250085,-9691.280402789398,57718.12881698289,7863.62637250085,0,95,5,30,4.342105263157895
187,-7863.62637250085,-8761.895564301873,57718.12881698289,7863.62637250085,0,98,2,23,3.6894736842105265
188,-7863.62637250085,-10682.651824612056,57718.12881698289,7863.62637250085,0,95,5,34,6.536842105263158
189,-7863.62637250085,-10107.135197917989,57718.12881698289,7863.62637250085,0,97,3,33,1.0
190,-7863.62637250085,-9304.136242816941,57718.12881698289,7863.62637250085,0,97,3,28,0.8
191,-7863.62637250085,-11362.038118232638,57718.12881698289,7863.62637250085,0,95,5,29,5.994736842105263
192,-7863.62637250085,-10834.138223058364,57718.12881698289,7863.62637250085,0,94,6,30,5.010526315789473
193,-7815.0865897620715,-9317.07508264046,57448.46335732301,7815.0865897620715,0,95,5,28,1.9894736842105263
194,-7815.0865897620715,-9448.71071431809,57448.46335732301,7815.0865897620715,0,97,3,29,4.11578947368421
195,-7815.0865897620715,-8449.77921108303,57448.46335732301,7815.0865897620715,0,99,1,23,8.552631578947368
196,-7815.0865897620715,-9568.520186536054,57448.46335732301,7815.0865897620715,0,96,4,27,6.221052631578948
197,-7815.0865897620715,-8653.770708804968,57448.46335732301,7815.0865897620715,0,98,2,29,2.6894736842105265
198,-7815.0865897620715,-8476.0400996956,57448.46335732301,7815.0865897620715,0,98,2,25,1.9578947368421054
199,-7815.0865897620715,-9406.246003907869,57448.46335732301,7815.0865897620715,0,96,4,32,2.8473684210526318
200,-7815.0865897620715,-8727.857410757728,57448.46335732301,7815.0865897620715,0,97,3,23,1.9736842105263157
