generation,best_fitness,avg_fitness,best_distance,best_travel_time,best_violations,num_valid,num_invalid,unique_permutations,population_diversity
86,-9004.707547524784,-12792.694355825037,68422.31953823491,9004.707547524784,0,95,5,43,9.157894736842104
87,-8880.911193331558,-11836.825494566227,67390.68325329135,8880.911193331558,0,93,7,47,6.536842105263158
88,-8858.790679487505,-10759.40757332248,66807.7071735954,8858.790679487505,0,95,5,48,9.9
89,-8832.514369574983,-9802.564526673254,66588.73792432439,8832.514369574983,0,98,2,51,7.852631578947369
90,-8783.327597730746,-11348.648317893792,66577.48662328457,8783.327597730746,0,97,3,45,6.989473684210527
91,-8783.327597730746,-11556.72202577806,66577.48662328457,8783.327597730746,0,95,5,49,5.463157894736842
92,-8589.206575103184,-12129.495235018383,64707.09526613979,8589.206575103184,0,94,6,49,8.41578947368421
93,-8589.206575103184,-11238.58103239206,64707.09526613979,8589.206575103184,0,92,8,50,12.578947368421053
94,-8577.22674703377,-11618.373384715624,64868.711131767006,8577.22674703377,0,96,4,57,4.8578947368421055
95,-8577.22674703377,-11557.069946700369,64868.711131767006,8577.22674703377,0,93,7,53,6.847368421052631
96,-8577.22674703377,-9927.368283753152,64868.711131767006,8577.22674703377,0,98,2,44,7.436842105263158
97,-8529.02259244349,-10365.888470324762,64612.93213926173,8529.02259244349,0,93,7,47,5.842105263157895
98,-8529.02259244349,-9942.589989968807,64612.93213926173,8529.02259244349,0,96,4,50,9.631578947368421
99,-8502.746282530969,-11607.358000731894,64393.962889990726,8502.746282530969,0,94,6,57,10.215789473684211
100,-8502.746282530969,-9893.645058455217,64393.962889990726,8502.746282530969,0,94,6,44,8.847368421052632
101,-8502.746282530969,-11878.491150515207,64393.962889990726,8502.746282530969,0,93,7,35,9.505263157894737
102,-8502.746282530969,-11368.444119006097,64393.962889990726,8502.746282530969,0,93,7,31,5.689473684210526
103,-8502.746282530969,-10844.218806541048,64393.962889990726,8502.746282530969,0,94,6,34,4.826315789473684
104,-8502.746282530969,-11577.314338442337,64393.962889990726,8502.746282530969,0,91,9,31,6.431578947368421
105,-8502.746282530969,-11048.019005317385,64393.962889990726,8502.746282530969,0,89,11,36,10.75263157894737
106,-8502.746282530969,-12317.412433533154,64393.962889990726,8502.746282530969,0,92,8,32,4.231578947368421
107,-8492.631464116674,-13077.958689210265,64280.91453959716,8492.631464116674,0,91,9,34,8.594736842105263
108,-8492.631464116674,-9895.82506585797,64280.91453959716,8492.631464116674,0,95,5,35,2.5210526315789474
109,-8492.631464116674,-11888.386591442328,64280.91453959716,8492.631464116674,0,93,7,30,3.0210526315789474
110,-8492.631464116674,-12407.265528053991,64280.91453959716,8492.631464116674,0,93,7,34,8.226315789473684
111,-8492.631464116674,-12098.165003902113,64280.91453959716,8492.631464116674,0,94,6,37,5.578947368421052
112,-8492.631464116674,-13532.852456067008,64280.91453959716,8492.631464116674,0,90,10,43,8.221052631578948
113,-8492.631464116674,-10212.936086798176,64280.91453959716,8492.631464116674,0,97,3,27,3.5105263157894737
114,-8492.631464116674,-11518.628254843883,64280.91453959716,8492.631464116674,0,96,4,32,6.7105263157894735
115,-8492.631464116674,-10028.259076456965,64280.91453959716,8492.631464116674,0,98,2,29,5.08421052631579
116,-8490.208861236753,-11686.747334250565,63890.179967200005,8490.208861236753,0,94,6,31,3.1736842105263157
117,-8490.208861236753,-11921.265561639173,63890.179967200005,8490.208861236753,0,92,8,30,5.726315789473684
118,-8490.208861236753,-16378.715091745677,63890.179967200005,8490.208861236753,0,91,9,39,5.331578947368421
119,-8490.208861236753,-12035.360070956183,63890.179967200005,8490.208861236753,0,91,9,41,12.24736842105263
120,-8490.208861236753,-9904.6689408439,63890.179967200005,8490.208861236753,0,95,5,32,4.073684210526316
121,-8490.208861236753,-12864.947194736658,63890.179967200005,8490.208861236753,0,91,9,31,7.71578947368421
122,-8490.208861236753,-13110.020015908254,63890.179967200005,8490.208861236753,0,93,7,29,8.3
123,-8490.208861236753,-10585.76193475981,63890.179967200005,8490.208861236753,0,96,4,31,8.157894736842104
124,-8490.208861236753,-10917.164124394218,63890.179967200005,8490.208861236753,0,94,6,28,8.3
125,-8484.38972968188,-14130.663062265548,63849.61401070613,8484.38972968188,0,91,9,28,6.189473684210526
126,-8255.589509805148,-10521.253844168132,61541.48059523056,8255.589509805148,0,94,6,25,5.563157894736842
127,-8255.589509805148,-11918.767208051868,61541.48059523056,8255.589509805148,0,94,6,35,5.757894736842105
128,-8255.589509805148,-9045.393399541657,61541.48059523056,8255.589509805148,0,99,1,31,3.5894736842105264
129,-8249.770378250274,-11870.941771190464,61500.91463873668,8249.770378250274,0,92,8,43,6.984210526315789
130,-8249.770378250274,-10226.551310912853,61500.91463873668,8249.770378250274,0,96,4,45,7.978947368421053
131,-8222.452288380953,-11718.370593779204,61357.384920651704,8222.452288380953,0,94,6,48,7.2894736842105265
132,-8222.452288380953,-11679.299174432437,61357.384920651704,8222.452288380953,0,94,6,37,5.78421052631579
133,-8222.452288380953,-10321.832273929636,61357.384920651704,8222.452288380953,0,96,4,37,4.9
134,-8083.298807701885,-8602.775968205331,59726.83431617786,8083.298807701885,0,99,1,30,5.573684210526316
135,-8083.298807701885,-12050.639792061753,59726.83431617786,8083.298807701885,0,93,7,31,3.8473684210526318
136,-8083.298807701885,-10794.689103630462,59726.83431617786,8083.298807701885,0,96,4,29,3.610526315789474
137,-8083.298807701885,-10997.173278957855,59726.83431617786,8083.298807701885,0,94,6,30,8.347368421052632
138,-8083.298807701885,-9252.430622747772,59726.83431617786,8083.298807701885,0,98,2,37,3.2421052631578946
139,-8083.298807701885,-9226.765789449488,59726.83431617786,8083.298807701885,0,98,2,26,1.9263157894736842
140,-8083.298807701885,-14849.861196715334,59726.83431617786,8083.298807701885,0,91,9,38,2.163157894736842
141,-8073.914579291,-11035.017122419964,59674.69971389517,8073.914579291,0,94,6,27,4.152631578947369
142,-8073.914579291,-10147.307938895894,59674.69971389517,8073.914579291,0,96,4,26,2.126315789473684
143,-8073.914579291,-8489.687950314923,59674.69971389517,8073.914579291,0,98,2,22,2.363157894736842
144,-8073.914579291,-12126.544803922487,59674.69971389517,8073.914579291,0,93,7,30,4.0473684210526315
145,-8073.914579291,-9853.041003478453,59674.69971389517,8073.914579291,0,98,2,31,4.221052631578948
146,-8073.914579291,-11214.203969191345,59674.69971389517,8073.914579291,0,94,6,26,6.773684210526316
147,-8062.997497950579,-9398.329046645784,59566.898543171614,8062.997497950579,0,99,1,27,2.5210526315789474
148,-7961.2140054033225,-10759.165770813659,59143.89852469618,7961.2140054033225,0,94,6,29,7.042105263157895
149,-7961.2140054033225,-9509.644590225924,59143.89852469618,7961.2140054033225,0,96,4,30,5.673684210526316
150,-7961.2140054033225,-9687.122916517723,59143.89852469618,7961.2140054033225,0,96,4,40,7.647368421052631
151,-7961.2140054033225,-9337.369181378102,59143.89852469618,7961.2140054033225,0,97,3,47,7.705263157894737
152,-7831.562712197547,-11311.01973092017,57649.70388024162,7831.562712197547,0,96,4,50,12.384210526315789
153,-7831.562712197547,-10661.609104952786,57649.70388024162,7831.562712197547,0,97,3,47,6.231578947368421
154,-7831.562712197547,-12034.328828283238,57649.70388024162,7831.562712197547,0,93,7,52,7.3
155,-7831.562712197547,-11170.556313214889,57649.70388024162,7831.562712197547,0,93,7,48,4.078947368421052
156,-7831.562712197547,-9699.791090381757,57649.70388024162,7831.562712197547,0,96,4,40,6.3052631578947365
157,-7831.562712197547,-10130.414452377683,57649.70388024162,7831.562712197547,0,96,4,43,13.163157894736843
158,-7831.562712197547,-9551.173793747217,57649.70388024162,7831.562712197547,0,96,4,48,11.489473684210527
159,-7831.562712197547,-11424.301537844358,57649.70388024162,7831.562712197547,0,94,6,50,15.142105263157895
160,-7831.562712197547,-10892.775901659154,57649.70388024162,7831.562712197547,0,95,5,37,5.889473684210526
161,-7831.562712197547,-11013.98504734654,57649.70388024162,7831.562712197547,0,93,7,32,3.5736842105263156
162,-7831.562712197547,-10887.21631363392,57649.70388024162,7831.562712197547,0,94,6,32,5.294736842105263
163,-7831.562712197547,-10231.118563902126,57649.70388024162,7831.562712197547,0,93,7,33,3.1473684210526316
164,-7831.562712197547,-11423.748234110753,57649.70388024162,7831.562712197547,0,95,5,25,4.88421052631579
165,-7831.562712197547,-10065.610034291345,57649.70388024162,7831.562712197547,0,96,4,18,0.9
166,-7831.562712197547,-9499.84686742747,57649.70388024162,7831.562712197547,0,97,3,25,1.9736842105263157
167,-7831.562712197547,-11533.650117401405,57649.70388024162,7831.562712197547,0,93,7,24,2.763157894736842
168,-7831.562712197547,-10856.314276395027,57649.70388024162,7831.562712197547,0,94,6,30,4.536842105263158
169,-7831.562712197547,-9629.978186787304,57649.70388024162,7831.562712197547,0,98,2,19,1.1894736842105262
170,-7831.562712197547,-10941.479159928691,57649.70388024162,7831.562712197547,0,92,8,30,1.194736842105263
171,-7831.562712197547,-10683.04906963103,57649.70388024162,7831.562712197547,0,96,4,29,3.0631578947368423
172,-7831.562712197547,-12323.988542711377,57649.70388024162,7831.562712197547,0,88,12,35,3.7
173,-7831.562712197547,-11910.395018102843,57649.70388024162,7831.562712197547,0,95,5,27,0.7894736842105263
174,-7831.562712197547,-10547.141281790031,57649.70388024162,7831.562712197547,0,94,6,28,6.226315789473684
175,-7831.562712197547,-10864.743733822936,57649.70388024162,7831.562712197547,0,93,7,31,5.278947368421052
176,-7831.562712197547,-10934.520552632177,57649.70388024162,7831.562712197547,0,93,7,30,0.9
177,-7831.562712197547,-10350.328387091582,57649.70388024162,7831.562712197547,0,96,4,23,2.389473684210526
178,-7831.562712197547,-12079.7910593064,57649.70388024162,7831.562712197547,0,92,8,30,6.347368421052631
179,-7831.562712197547,-10130.07958949451,57649.70388024162,7831.562712197547,0,95,5,24,6.005263157894737
180,-7831.562712197547,-12751.138890838243,57649.70388024162,7831.562712197547,0,90,10,26,6.4
181,-7831.562712197547,-8790.513090597735,57649.70388024162,7831.562712197547,0,98,2,19,1.3842105263157896
182,-7820.645630857125,-9625.414138564323,57541.90270951807,7820.645630857125,0,96,4,30,1.3842105263157896
183,-7820.645630857125,-11858.255743430731,57541.90270951807,7820.645630857125,0,93,7,21,4.342105263157895
184,-7820.645630857125,-12541.64172707895,57541.90270951807,7820.645630857125,0,93,7,32,6.221052631578948
185,-7820.645630857125,-14972.896831744602,57541.90270951807,7820.645630857125,0,88,12,35,5.3578947368421055
186,-7820.645630857125,-11565.113495349551,57541.90270951807,7820.645630857125,0,95,5,35,6.978947368421053
187,-7820.645630857125,-10605.369035146168,57541.90270951807,7820.645630857125,0,96,4,25,6.621052631578947
188,-7820.645630857125,-10957.004334764686,57541.90270951807,7820.645630857125,0,96,4,29,2.357894736842105
189,-7820.645630857125,-11910.507576932172,57541.90270951807,7820.645630857125,0,89,11,37,7.810526315789474
190,-7660.730734898991,-9020.931646518153,55902.37142672183,7660.730734898991,0,98,2,29,4.521052631578947
191,-7660.730734898991,-11457.538798377074,55902.37142672183,7660.730734898991,0,93,7,33,4.21578947368421
192,-7660.730734898991,-10561.493063856778,55902.37142672183,7660.730734898991,0,96,4,30,4.826315789473684
193,-7647.98972137883,-9672.423736739618,56406.42725288456,7647.98972137883,0,97,3,35,5.257894736842105
194,-7647.98972137883,-10811.940738845004,56406.42725288456,7647.98972137883,0,95,5,32,2.8157894736842106
195,-7647.98972137883,-12354.68626414833,56406.42725288456,7647.98972137883,0,91,9,35,6.589473684210526
196,-7647.98972137883,-11078.519491496685,56406.42725288456,7647.98972137883,0,90,10,42,6.042105263157895
197,-7568.277424501683,-9412.271998917957,55963.58115912264,7568.277424501683,0,96,4,41,5.568421052631579
198,-7568.277424501683,-9882.523858119353,55963.58115912264,7568.277424501683,0,94,6,42,8.494736842105263
199,-7568.277424501683,-10681.00885031212,55963.58115912264,7568.277424501683,0,91,9,39,7.689473684210526
200,-7568.277424501683,-10750.704890778361,55963.58115912264,7568.277424501683,0,93,7,36,7.78421052631579
