generation,best_fitness,avg_fitness,best_distance,best_travel_time,best_violations,num_valid,num_invalid,unique_permutations,population_diversity
28,-124205.39231446336,-165288.7900497703,299332.6676243519,29205.392314463363,19,0,100,75,16.905263157894737
29,-123953.3055890514,-179565.98716047488,296985.2544423304,28953.305589051397,19,0,100,82,27.263157894736842
30,-119341.50636687636,-174982.4939930046,299328.5502780603,29341.506366876365,18,0,100,89,27.1
31,-119067.32315868407,-159962.42659108428,299152.9753645132,29067.323158684074,18,0,100,85,26.373684210526317
32,-118872.40550694075,-171305.01946425886,297543.9294627018,28872.405506940748,18,0,100,90,29.063157894736843
33,-118872.40550694075,-163188.74101757034,297543.9294627018,28872.405506940748,18,0,100,90,25.294736842105262
34,-114011.21917541971,-163030.9548392986,297840.16869868396,29011.219175419705,17,0,100,87,23.894736842105264
35,-113374.9173461022,-168579.1217036713,289659.88164592674,28374.917346102204,17,0,100,91,28.33684210526316
36,-113374.9173461022,-173382.82058766377,289659.88164592674,28374.917346102204,17,0,100,92,26.91578947368421
37,-113374.9173461022,-173331.29583079167,289659.88164592674,28374.917346102204,17,0,100,94,30.478947368421053
38,-113374.9173461022,-181959.10901576257,289659.88164592674,28374.917346102204,17,0,100,95,28.821052631578947
39,-108069.70386832791,-180629.40933022354,284882.77548023313,28069.70386832791,16,0,100,92,27.205263157894738
40,-108069.70386832791,-159894.27068254384,284882.77548023313,28069.70386832791,16,0,100,84,24.736842105263158
41,-108069.70386832791,-158302.7514382943,284882.77548023313,28069.70386832791,16,0,100,73,27.389473684210525
42,-108055.05688137555,-145155.85150657647,284213.60971266637,28055.05688137556,16,0,100,75,24.873684210526317
43,-93332.56575951862,-135896.8738386441,290288.4015151515,28332.565759518624,13,0,100,61,20.142105263157895
44,-93332.56575951862,-140327.4801370674,290288.4015151515,28332.565759518624,13,0,100,67,23.105263157894736
45,-93332.56575951862,-153111.11268950693,290288.4015151515,28332.565759518624,13,0,100,78,18.74736842105263
46,-92829.15810759133,-138654.52581903856,286660.2956884918,27829.158107591324,13,0,100,72,21.49473684210526
47,-92829.15810759133,-143003.80543318536,286660.2956884918,27829.158107591324,13,0,100,86,21.089473684210525
48,-92829.15810759133,-143121.42305348685,286660.2956884918,27829.158107591324,13,0,100,87,25.905263157894737
49,-86843.59049156989,-151496.6742630743,274017.90795440366,26843.590491569892,12,0,100,86,30.49473684210526
50,-86269.7845680693,-146382.57380384384,267625.99822336715,26269.784568069306,12,0,100,87,29.442105263157895
51,-86269.7845680693,-153580.79535504492,267625.99822336715,26269.784568069306,12,0,100,88,31.91578947368421
52,-86269.7845680693,-156171.17387386388,267625.99822336715,26269.784568069306,12,0,100,95,31.057894736842105
53,-86269.7845680693,-143160.31930878983,267625.99822336715,26269.784568069306,12,0,100,92,31.83684210526316
54,-86269.7845680693,-134624.7062295951,267625.99822336715,26269.784568069306,12,0,100,91,28.442105263157895
55,-86269.7845680693,-137939.55120170224,267625.99822336715,26269.784568069306,12,0,100,91,31.010526315789473
56,-86269.7845680693,-124569.46956368575,267625.99822336715,26269.784568069306,12,0,100,87,29.826315789473686
57,-86269.7845680693,-126199.36598625599,267625.99822336715,26269.784568069306,12,0,100,91,27.46842105263158
58,-86015.45639603739,-122017.71823122524,265659.9261760193,26015.456396037385,12,0,100,80,23.54736842105263
59,-86015.45639603739,-115698.78847253248,265659.9261760193,26015.456396037385,12,0,100,78,21.894736842105264
60,-85612.007013033,-113829.96474661214,259793.28223616284,25612.007013033006,12,0,100,76,21.931578947368422
61,-85390.74444611595,-111221.74417413022,257691.2345851686,25390.744446115954,12,0,100,65,24.16842105263158
62,-85390.74444611595,-96093.68066994986,257691.2345851686,25390.744446115954,12,0,100,52,15.205263157894738
63,-85101.38179808739,-94582.79751914047,256539.9929923061,25101.381798087386,12,0,100,55,9.510526315789473
64,-85101.38179808739,-104684.36389012115,256539.9929923061,25101.381798087386,12,0,100,69,14.457894736842105
65,-85101.38179808739,-103487.94716808996,256539.9929923061,25101.381798087386,12,0,100,62,16.847368421052632
66,-84888.91028263592,-93604.56107511559,251865.80214938993,24888.91028263591,12,0,100,49,10.43157894736842
67,-84599.54763460734,-98812.97783285117,250714.56055652743,24599.54763460734,12,0,100,60,12.26842105263158
68,-84383.02798234769,-93742.24806054478,248619.85044542505,24383.02798234769,12,0,100,48,13.18421052631579
69,-84383.02798234769,-97152.50654092291,248619.85044542505,24383.02798234769,12,0,100,50,10.626315789473685
70,-84343.02633819218,-92223.66491944171,248235.756668044,24343.026338192183,12,0,100,48,6.078947368421052
71,-84343.02633819218,-99268.06524597906,248235.756668044,24343.026338192183,12,0,100,48,16.763157894736842
72,-84343.02633819218,-91943.98005651747,248235.756668044,24343.026338192183,12,0,100,37,7.752631578947368
73,-84343.02633819218,-98231.59938431677,248235.756668044,24343.026338192183,12,0,100,41,12.31578947368421
74,-84343.02633819218,-96612.06419051839,248235.756668044,24343.026338192183,12,0,100,34,6.0473684210526315
75,-83909.2059042494,-91903.95544454826,241404.46095158297,23909.2059042494,12,0,100,26,3.5210526315789474
76,-83792.71404067543,-92809.15293811288,242255.50940952284,23792.714040675437,12,0,100,30,7.7894736842105265
77,-83792.71404067543,-98033.22408365848,242255.50940952284,23792.714040675437,12,0,100,37,18.28421052631579
78,-78488.34814360211,-97895.39304709254,236432.62845488611,23488.348143602117,11,0,100,44,11.442105263157895
79,-78488.34814360211,-94652.11467384709,236432.62845488611,23488.348143602117,11,0,100,48,12.83157894736842
80,-78241.92670178322,-97889.43535054362,233108.91323909437,23241.92670178322,11,0,100,51,10.66842105263158
81,-78241.92670178322,-109953.1584029774,233108.91323909437,23241.92670178322,11,0,100,68,15.805263157894737
82,-78241.92670178322,-108851.66642807085,233108.91323909437,23241.92670178322,11,0,100,76,16.03157894736842
83,-78241.92670178322,-102782.65121203726,233108.91323909437,23241.92670178322,11,0,100,68,19.457894736842107
84,-78241.92670178322,-108990.36183885604,233108.91323909437,23241.92670178322,11,0,100,70,21.568421052631578
85,-77931.86047160524,-99573.54343287622,229085.87441704478,22931.860471605243,11,0,100,73,14.336842105263157
86,-77931.86047160524,-95319.58452340616,229085.87441704478,22931.860471605243,11,0,100,67,15.536842105263158
87,-77883.44699914375,-89996.61007533607,227975.58554084733,22883.44699914375,11,0,100,54,8.852631578947369
88,-77698.09397460509,-99006.91252240511,227630.04037504824,22698.09397460508,11,0,100,65,14.205263157894738
89,-77627.90909321998,-112253.17361874426,226220.7943921709,22627.909093219976,11,0,100,67,18.105263157894736
90,-77388.0277444271,-96724.46434150141,223607.00155299867,22388.027744427105,11,0,100,57,9.410526315789474
91,-77388.0277444271,-89551.83105327337,223607.00155299867,22388.027744427105,11,0,100,56,8.26842105263158
92,-77388.0277444271,-85254.22958195275,223607.00155299867,22388.027744427105,11,0,100,39,6.347368421052631
93,-77388.0277444271,-99045.06217299022,223607.00155299867,22388.027744427105,11,0,100,52,12.43157894736842
94,-77388.0277444271,-89377.83957273094,223607.00155299867,22388.027744427105,11,0,100,53,7.1
95,-77388.0277444271,-90901.34912393986,223607.00155299867,22388.027744427105,11,0,100,54,9.742105263157894
96,-77163.34540431417,-93546.03577316055,220482.68747124675,22163.345404314172,11,0,100,56,17.88421052631579
97,-77163.34540431417,-91442.15853268644,220482.68747124675,22163.345404314172,11,0,100,52,14.631578947368421
98,-76973.17367550835,-89128.05530807537,218925.27120533338,21973.173675508348,11,0,100,48,10.136842105263158
99,-76973.17367550835,-102364.29383571265,218925.27120533338,21973.173675508348,11,0,100,56,13.58421052631579
100,-76973.17367550835,-97322.55181165198,218925.27120533338,21973.173675508348,11,0,100,52,13.952631578947368
101,-76973.17367550835,-85478.5740025817,218925.27120533338,21973.173675508348,11,0,100,39,10.126315789473685
102,-76973.17367550835,-84494.57849916683,218925.27120533338,21973.173675508348,11,0,100,36,6.2631578947368425
103,-76973.17367550835,-94264.59937570717,218925.27120533338,21973.173675508348,11,0,100,38,11.947368421052632
104,-76971.22722107614,-96307.41564035883,219548.3695433436,21971.22722107615,11,0,100,43,13.542105263157895
105,-76971.22722107614,-89263.8688263369,219548.3695433436,21971.22722107615,11,0,100,32,8.121052631578948
106,-76970.72085139835,-86667.53306386601,218904.83100441672,21970.720851398346,11,0,100,27,5.0
107,-76970.72085139835,-88267.50218617782,218904.83100441672,21970.720851398346,11,0,100,33,5.1421052631578945
108,-76951.85295839635,-86642.81494027012,218760.93361145677,21951.852958396354,11,0,100,29,6.152631578947369
109,-76863.65851228524,-89912.7248222933,217876.69890574843,21863.65851228525,11,0,100,35,4.968421052631579
110,-76861.20568817525,-86595.80584814108,217856.25870483177,21861.205688175247,11,0,100,37,8.057894736842105
111,-76861.20568817525,-89387.42572489008,217856.25870483177,21861.205688175247,11,0,100,37,13.873684210526315
112,-76861.20568817525,-95357.89656742029,217856.25870483177,21861.205688175247,11,0,100,48,10.978947368421053
113,-76844.28424960545,-92981.98204716868,217089.2629738616,21844.284249605455,11,0,100,49,9.063157894736841
114,-76841.83142549545,-96871.17927502004,217068.82277294493,21841.831425495453,11,0,100,61,13.078947368421053
115,-76841.83142549545,-106313.08860461373,217068.82277294493,21841.831425495453,11,0,100,70,16.721052631578946
116,-76841.83142549545,-96715.82887007238,217068.82277294493,21841.831425495453,11,0,100,64,16.510526315789473
117,-76839.88497106326,-98491.17361989952,217691.92111095513,21839.884971063257,11,0,100,50,9.663157894736843
118,-76839.88497106326,-94196.06370342255,217691.92111095513,21839.884971063257,11,0,100,42,8.052631578947368
119,-76839.88497106326,-88193.7457591151,217691.92111095513,21839.884971063257,11,0,100,29,4.1421052631578945
120,-76774.71874243638,-98656.59935731713,216336.81685151096,21774.718742436373,11,0,100,41,9.221052631578948
121,-76774.71874243638,-86522.45019956579,216336.81685151096,21774.718742436373,11,0,100,32,6.147368421052631
122,-76748.66424329246,-89358.52439783454,217349.0119483103,21748.664243292456,11,0,100,34,8.884210526315789
123,-76511.3624777938,-88908.1019041425,215366.5221904841,21511.362477793795,11,0,100,43,14.131578947368421
124,-76511.3624777938,-95434.66904703408,215366.5221904841,21511.362477793795,11,0,100,50,10.236842105263158
125,-76053.84026865123,-94757.94589903053,207808.7583517027,21053.840268651224,11,0,100,58,13.963157894736842
126,-76053.84026865123,-100088.01691010455,207808.7583517027,21053.840268651224,11,0,100,57,19.068421052631578
127,-76053.84026865123,-99703.94907074908,207808.7583517027,21053.840268651224,11,0,100,55,16.405263157894737
128,-76053.84026865123,-96110.717095982,207808.7583517027,21053.840268651224,11,0,100,60,18.510526315789473
129,-75725.31777538176,-97975.78624180719,205483.3594312317,20725.31777538176,11,0,100,62,15.457894736842105
130,-75725.31777538176,-100908.201245532,205483.3594312317,20725.31777538176,11,0,100,58,14.968421052631578
131,-75725.31777538176,-99039.64096462422,205483.3594312317,20725.31777538176,11,0,100,56,6.294736842105263
132,-75725.31777538176,-85072.34645109928,205483.3594312317,20725.31777538176,11,0,100,38,5.921052631578948
133,-75587.75316244007,-95583.85577203037,204108.6388198473,20587.75316244007,11,0,100,34,10.75263157894737
134,-75587.75316244007,-96780.3277967189,204108.6388198473,20587.75316244007,11,0,100,36,6.278947368421052
135,-75587.75316244007,-93385.068369138,204108.6388198473,20587.75316244007,11,0,100,52,13.678947368421053
136,-75587.75316244007,-102623.17632313306,204108.6388198473,20587.75316244007,11,0,100,50,11.284210526315789
137,-75587.75316244007,-89804.80374870922,204108.6388198473,20587.75316244007,11,0,100,36,9.794736842105262
138,-75520.64047938099,-99736.92017217193,203376.6328984134,20520.64047938099,11,0,100,58,16.810526315789474
139,-75520.64047938099,-95682.0161861569,203376.6328984134,20520.64047938099,11,0,100,45,9.052631578947368
140,-75520.64047938099,-95536.1778064866,203376.6328984134,20520.64047938099,11,0,100,50,12.494736842105263
141,-75230.86737460564,-91281.59517221377,201723.56916109723,20230.86737460564,11,0,100,39,13.536842105263158
142,-75230.86737460564,-91754.21334529256,201723.56916109723,20230.86737460564,11,0,100,38,7.557894736842106
143,-75230.86737460564,-90342.20190492796,201723.56916109723,20230.86737460564,11,0,100,37,6.894736842105263
144,-75230.86737460564,-89295.71225964223,201723.56916109723,20230.86737460564,11,0,100,40,7.842105263157895
145,-75230.86737460564,-93751.68630938699,201723.56916109723,20230.86737460564,11,0,100,40,10.389473684210527
146,-75173.08839601389,-91114.21649263032,201399.16813543474,20173.088396013893,11,0,100,38,7.257894736842105
147,-75173.08839601389,-98291.19296879003,201399.16813543474,20173.088396013893,11,0,100,51,6.9
148,-75173.08839601389,-93757.98036693856,201399.16813543474,20173.088396013893,11,0,100,42,5.063157894736842
149,-75173.08839601389,-89091.6793382177,201399.16813543474,20173.088396013893,11,0,100,34,5.163157894736842
150,-75173.08839601389,-85199.73665362076,201399.16813543474,20173.088396013893,11,0,100,27,3.136842105263158
151,-75173.08839601389,-91275.66434160252,201399.16813543474,20173.088396013893,11,0,100,25,6.2368421052631575
152,-75173.08839601389,-89534.7220540966,201399.16813543474,20173.088396013893,11,0,100,28,4.168421052631579
153,-75173.08839601389,-85883.4953839837,201399.16813543474,20173.088396013893,11,0,100,28,10.026315789473685
154,-75173.08839601389,-85552.41894253605,201399.16813543474,20173.088396013893,11,0,100,26,5.436842105263158
155,-75173.08839601389,-81456.78317783958,201399.16813543474,20173.088396013893,11,0,100,24,4.61578947368421
156,-75173.08839601389,-85209.5095967081,201399.16813543474,20173.088396013893,11,0,100,29,4.226315789473684
157,-75173.08839601389,-85946.17814135563,201399.16813543474,20173.088396013893,11,0,100,28,7.673684210526316
158,-75173.08839601389,-81953.3771228793,201399.16813543474,20173.088396013893,11,0,100,21,4.294736842105263
159,-75143.8050292938,-87248.38269819255,201239.8894649204,20143.805029293802,11,0,100,29,2.863157894736842
160,-75143.8050292938,-89887.74943509392,201239.8894649204,20143.805029293802,11,0,100,27,11.852631578947369
161,-75143.8050292938,-89741.83892351914,201239.8894649204,20143.805029293802,11,0,100,36,6.778947368421052
162,-75143.8050292938,-93582.44389802641,201239.8894649204,20143.805029293802,11,0,100,31,4.363157894736842
163,-75143.8050292938,-96429.75175901985,201239.8894649204,20143.805029293802,11,0,100,43,6.042105263157895
164,-75143.8050292938,-92774.91335552942,201239.8894649204,20143.805029293802,11,0,100,37,6.605263157894737
165,-75143.8050292938,-85314.68313322956,201239.8894649204,20143.805029293802,11,0,100,26,4.594736842105263
166,-75109.19914001698,-93320.97528276873,201047.63452449354,20109.199140016975,11,0,100,33,8.23157894736842
167,-75109.19914001698,-90268.78417053419,201047.63452449354,20109.199140016975,11,0,100,33,3.642105263157895
168,-75109.19914001698,-97189.86459349236,201047.63452449354,20109.199140016975,11,0,100,38,5.7894736842105265
169,-75109.19914001698,-91439.66832407848,201047.63452449354,20109.199140016975,11,0,100,37,7.110526315789474
170,-75109.19914001698,-95122.44336056516,201047.63452449354,20109.199140016975,11,0,100,37,4.515789473684211
171,-75109.19914001698,-95894.49881807301,201047.63452449354,20109.199140016975,11,0,100,38,7.2894736842105265
172,-75109.19914001698,-97593.66965378156,201047.63452449354,20109.199140016975,11,0,100,33,8.478947368421053
173,-75109.19914001698,-94558.12295663249,201047.63452449354,20109.199140016975,11,0,100,39,8.405263157894737
174,-75109.19914001698,-88366.1348084699,201047.63452449354,20109.199140016975,11,0,100,31,0.9894736842105263
175,-75109.19914001698,-94934.73057695858,201047.63452449354,20109.199140016975,11,0,100,34,13.126315789473685
176,-75109.19914001698,-84287.60082997486,201047.63452449354,20109.199140016975,11,0,100,23,0.8
177,-75109.19914001698,-85963.47320810454,201047.63452449354,20109.199140016975,11,0,100,27,2.5631578947368423
178,-75109.19914001698,-89084.19831506966,201047.63452449354,20109.199140016975,11,0,100,35,7.310526315789474
179,-75109.19914001698,-92703.21742592608,201047.63452449354,20109.199140016975,11,0,100,25,5.668421052631579
180,-75109.19914001698,-90421.77614136395,201047.63452449354,20109.199140016975,11,0,100,28,3.3263157894736843
181,-75109.19914001698,-94657.3156402576,201047.63452449354,20109.199140016975,11,0,100,36,4.852631578947369
182,-75109.19914001698,-86106.22743671514,201047.63452449354,20109.199140016975,11,0,100,32,4.426315789473684
183,-75109.19914001698,-83967.24566244108,201047.63452449354,20109.199140016975,11,0,100,24,1.0736842105263158
184,-75109.19914001698,-87352.43569250054,201047.63452449354,20109.199140016975,11,0,100,23,6.8578947368421055
185,-75109.19914001698,-85916.35652127581,201047.63452449354,20109.199140016975,11,0,100,28,1.4421052631578948
186,-75109.19914001698,-89145.95913763066,201047.63452449354,20109.199140016975,11,0,100,27,4.5473684210526315
187,-75109.19914001698,-90737.44290203525,201047.63452449354,20109.199140016975,11,0,100,33,3.1789473684210527
188,-75109.19914001698,-89239.23787751154,201047.63452449354,20109.199140016975,11,0,100,26,1.5368421052631578
189,-75109.19914001698,-82891.4026666196,201047.63452449354,20109.199140016975,11,0,100,23,2.1894736842105265
190,-75092.24749815391,-88631.46532368804,200310.53885893995,20092.247498153905,11,0,100,26,2.1894736842105265
191,-75092.24749815391,-89720.0208228074,200310.53885893995,20092.247498153905,11,0,100,35,6.531578947368421
192,-75092.24749815391,-90988.92369798422,200310.53885893995,20092.247498153905,11,0,100,37,6.247368421052632
193,-75092.24749815391,-91463.05660239633,200310.53885893995,20092.247498153905,11,0,100,30,6.994736842105263
194,-75092.24749815391,-87187.43612622395,200310.53885893995,20092.247498153905,11,0,100,30,5.78421052631579
195,-75092.24749815391,-82560.30501569346,200310.53885893995,20092.247498153905,11,0,100,25,5.3052631578947365
196,-75092.24749815391,-93780.08556289168,200310.53885893995,20092.247498153905,11,0,100,27,15.221052631578948
197,-75092.24749815391,-83320.0287126599,200310.53885893995,20092.247498153905,11,0,100,28,3.268421052631579
198,-75092.24749815391,-87527.88931040555,200310.53885893995,20092.247498153905,11,0,100,26,4.331578947368421
199,-75092.24749815391,-85510.98195198923,200310.53885893995,20092.247498153905,11,0,100,28,2.389473684210526
200,-75092.24749815391,-83054.49091394125,200310.53885893995,20092.247498153905,11,0,100,34,2.5894736842105264
201,-75092.24749815391,-89154.88032631324,200310.53885893995,20092.247498153905,11,0,100,29,2.8842105263157896
202,-75092.24749815391,-92944.43052727949,200310.53885893995,20092.247498153905,11,0,100,32,4.378947368421053
203,-75092.24749815391,-92408.41705684956,200310.53885893995,20092.247498153905,11,0,100,29,10.842105263157896
204,-75092.24749815391,-88453.66932794859,200310.53885893995,20092.247498153905,11,0,100,24,6.368421052631579
205,-75092.24749815391,-86572.97040990183,200310.53885893995,20092.247498153905,11,0,100,28,2.294736842105263
206,-75092.24749815391,-90867.87779467093,200310.53885893995,20092.247498153905,11,0,100,32,3.7421052631578946
207,-75092.24749815391,-91000.12921031473,200310.53885893995,20092.247498153905,11,0,100,27,10.510526315789473
208,-75092.24749815391,-89820.55437029956,200310.53885893995,20092.247498153905,11,0,100,26,6.110526315789474
209,-75092.24749815391,-90622.04607588312,200310.53885893995,20092.247498153905,11,0,100,28,3.3210526315789473
210,-74840.58191204548,-85045.92021323655,198074.94269657042,19840.58191204549,11,0,100,27,6.936842105263158
211,-74840.58191204548,-86902.41578171207,198074.94269657042,19840.58191204549,11,0,100,28,3.0842105263157893
