generation,best_fitness,avg_fitness,best_distance,best_travel_time,best_violations,num_valid,num_invalid,unique_permutations,population_diversity
33,-38860.42955910289,-47668.56725138826,237322.37065284917,23860.429559102893,3,0,100,52,9.968421052631578
34,-37743.50027651884,-44911.63727978708,224849.8355143196,22743.50027651884,3,0,100,63,12.66842105263158
35,-36699.18357378538,-47265.766566420745,211647.50517307193,21699.18357378538,3,0,100,72,18.36842105263158
36,-36699.18357378538,-47197.1888808617,211647.50517307193,21699.18357378538,3,0,100,68,18.55263157894737
37,-36699.18357378538,-44603.90732783027,211647.50517307193,21699.18357378538,3,0,100,76,14.321052631578947
38,-36699.18357378538,-46628.272141166395,211647.50517307193,21699.18357378538,3,0,100,68,18.28421052631579
39,-36699.18357378538,-44844.57758631217,211647.50517307193,21699.18357378538,3,0,100,56,6.273684210526316
40,-36105.87717957649,-41807.390493113744,207868.00980917818,21105.87717957649,3,0,100,43,10.178947368421053
41,-36105.87717957649,-42122.436819121904,207868.00980917818,21105.87717957649,3,0,100,51,12.631578947368421
42,-36105.87717957649,-44353.97439992197,207868.00980917818,21105.87717957649,3,0,100,40,4.742105263157895
43,-36105.87717957649,-43684.151661496755,207868.00980917818,21105.87717957649,3,0,100,41,5.352631578947369
44,-35909.53643202385,-45605.44016992436,206984.0327334454,20909.53643202385,3,0,100,46,10.163157894736843
45,-35691.212413150315,-41308.7051205459,205158.5391247656,20691.212413150315,3,0,100,48,14.942105263157895
46,-35677.97246845001,-41928.544471798654,205084.98387643058,20677.972468450014,3,0,100,51,9.073684210526316
47,-35013.40375500347,-39945.8416356079,198492.17987865364,20013.403755003474,3,0,100,62,12.536842105263158
48,-35013.40375500347,-41510.16476199876,198492.17987865364,20013.403755003474,3,0,100,68,10.384210526315789
49,-35013.40375500347,-39350.19971740862,198492.17987865364,20013.403755003474,3,0,100,55,13.836842105263157
50,-35013.40375500347,-44689.38491259751,198492.17987865364,20013.403755003474,3,0,100,68,20.7
51,-34981.66756417338,-41556.21593481448,198312.46100722256,19981.667564173382,3,0,100,65,10.663157894736843
52,-34816.685973640924,-43487.58237038058,197374.51454064413,19816.685973640924,3,0,100,67,17.626315789473683
53,-34816.685973640924,-41795.68790908445,197374.51454064413,19816.685973640924,3,0,100,67,16.989473684210527
54,-34816.685973640924,-40239.22256067494,197374.51454064413,19816.685973640924,3,0,100,65,20.46842105263158
55,-34793.494327631284,-43011.86529351964,197037.09050709434,19793.494327631288,3,0,100,79,11.24736842105263
56,-34793.494327631284,-46550.686293371415,197037.09050709434,19793.494327631288,3,0,100,84,20.978947368421053
57,-34793.494327631284,-47180.92607268682,197037.09050709434,19793.494327631288,3,0,100,86,20.28421052631579
58,-34793.494327631284,-45103.403681215794,197037.09050709434,19793.494327631288,3,0,100,78,16.794736842105262
59,-22401.51382376949,-41359.97143326819,223358.7266260195,22401.51382376949,0,1,99,73,15.147368421052631
60,-20955.84198550545,-39713.95271561611,209214.02257870053,20955.84198550545,0,4,96,58,15.273684210526316
61,-19939.427507773835,-38535.447245335155,198854.08683274602,19939.427507773835,0,6,94,51,14.678947368421053
62,-19939.427507773835,-36648.7615174499,198854.08683274602,19939.427507773835,0,12,88,43,13.857894736842105
63,-19920.04574554884,-38618.06522488529,198645.30278584355,19920.04574554884,0,24,76,54,13.9
64,-19920.04574554884,-35312.564104193545,198645.30278584355,19920.04574554884,0,45,55,66,21.321052631578947
65,-19919.47612436553,-30699.7680737348,198891.51707549513,19919.47612436553,0,63,37,62,15.094736842105263
66,-19608.657415952253,-29091.03227265202,196242.7549408839,19608.657415952253,0,74,26,53,13.342105263157896
67,-19608.657415952253,-26687.59354711614,196242.7549408839,19608.657415952253,0,80,20,48,9.173684210526316
68,-19608.657415952253,-27384.90368902011,196242.7549408839,19608.657415952253,0,81,19,44,8.178947368421053
69,-19608.657415952253,-26410.080213446785,196242.7549408839,19608.657415952253,0,81,19,44,8.18421052631579
70,-19577.42735561972,-25316.03537094486,196615.0347151993,19577.42735561972,0,83,17,41,3.431578947368421
71,-19165.017849465887,-27574.123381183203,193371.33628348832,19165.017849465887,0,84,16,41,7.163157894736842
72,-19165.017849465887,-24917.142112139376,193371.33628348832,19165.017849465887,0,86,14,33,7.41578947368421
73,-19165.017849465887,-25920.390523191156,193371.33628348832,19165.017849465887,0,81,19,45,4.721052631578948
74,-19165.017849465887,-25820.074970777863,193371.33628348832,19165.017849465887,0,78,22,49,10.23157894736842
75,-19165.017849465887,-25880.77899256546,193371.33628348832,19165.017849465887,0,81,19,51,5.8578947368421055
76,-19165.017849465887,-28963.59364034662,193371.33628348832,19165.017849465887,0,70,30,59,13.757894736842106
77,-18971.146044459078,-27162.854567618764,191088.3190992392,18971.146044459078,0,76,24,52,9.394736842105264
78,-18971.146044459078,-26865.016772245304,191088.3190992392,18971.146044459078,0,75,25,58,11.736842105263158
79,-18971.146044459078,-32248.66999827988,191088.3190992392,18971.146044459078,0,62,38,68,14.778947368421052
80,-18895.515804130624,-29805.553656991156,189387.5432252818,18895.515804130624,0,65,35,66,14.673684210526316
81,-18864.28574379809,-26067.197063934917,189759.8229995972,18864.28574379809,0,77,23,63,18.83157894736842
82,-18864.28574379809,-24513.738243898886,189759.8229995972,18864.28574379809,0,86,14,60,11.4
83,-18864.28574379809,-26923.3038872399,189759.8229995972,18864.28574379809,0,77,23,66,20.05263157894737
84,-18864.28574379809,-23563.5893596837,189759.8229995972,18864.28574379809,0,87,13,57,15.142105263157895
85,-18701.643999123815,-26112.799046761123,187104.52604103263,18701.643999123815,0,81,19,53,14.494736842105263
86,-18670.41393879128,-25305.42350322084,187476.80581534805,18670.41393879128,0,84,16,64,15.01578947368421
87,-18670.41393879128,-27465.20242399471,187476.80581534805,18670.41393879128,0,76,24,63,10.426315789473684
88,-18670.41393879128,-24886.851338765282,187476.80581534805,18670.41393879128,0,82,18,58,10.842105263157896
89,-18416.210899420486,-25982.527495645874,185541.8033490924,18416.210899420486,0,81,19,53,12.236842105263158
90,-18416.210899420486,-25279.71751986095,185541.8033490924,18416.210899420486,0,85,15,50,9.594736842105263
91,-18416.210899420486,-23917.538046831796,185541.8033490924,18416.210899420486,0,90,10,35,3.026315789473684
92,-18373.63749118585,-23838.6612252133,184995.59526864014,18373.63749118585,0,90,10,31,6.684210526315789
93,-18373.63749118585,-22738.261857537833,184995.59526864014,18373.63749118585,0,90,10,35,5.894736842105263
94,-18352.300266351926,-26354.460519262702,184515.37480447633,18352.300266351926,0,83,17,38,11.93157894736842
95,-18352.300266351926,-20964.902962777145,184515.37480447633,18352.300266351926,0,95,5,24,3.710526315789474
96,-17969.705167818163,-22608.915429377994,182158.8473021191,17969.705167818163,0,90,10,32,6.910526315789474
97,-17903.363087711245,-22514.70516515836,181786.87349026126,17903.363087711245,0,87,13,40,8.273684210526316
98,-17903.363087711245,-20536.457137866222,181786.87349026126,17903.363087711245,0,93,7,42,7.268421052631579
99,-17860.78967947661,-25045.09677993251,181240.665409809,17860.78967947661,0,81,19,60,11.321052631578947
100,-17860.78967947661,-24178.26216117296,181240.665409809,17860.78967947661,0,87,13,62,11.057894736842105
101,-17839.452454642684,-24694.06684826757,180760.44494564523,17839.452454642684,0,82,18,71,11.973684210526315
102,-17799.16677123223,-24293.499768014895,179565.60650667554,17799.16677123223,0,85,15,60,15.410526315789474
103,-17799.16677123223,-22579.637302205803,179565.60650667554,17799.16677123223,0,89,11,61,14.278947368421052
104,-17796.735324193876,-25585.76133801778,180220.06123943377,17796.735324193876,0,82,18,59,21.542105263157893
105,-17796.735324193876,-24664.181194082772,180220.06123943377,17796.735324193876,0,87,13,62,9.384210526315789
106,-17732.824691125315,-22343.96673316613,179193.63269481773,17732.824691125315,0,86,14,54,11.826315789473684
107,-17732.824691125315,-23152.465401024045,179193.63269481773,17732.824691125315,0,89,11,53,13.905263157894737
108,-17690.12013018771,-24354.94468768152,179263.4149653014,17690.12013018771,0,86,14,63,12.805263157894737
109,-17690.12013018771,-22686.665925866542,179263.4149653014,17690.12013018771,0,85,15,56,12.526315789473685
110,-17690.12013018771,-25173.797454165688,179263.4149653014,17690.12013018771,0,83,17,62,15.342105263157896
111,-17690.12013018771,-22687.35775830849,179263.4149653014,17690.12013018771,0,88,12,43,10.047368421052632
112,-17690.12013018771,-20803.567489587087,179263.4149653014,17690.12013018771,0,95,5,37,3.463157894736842
113,-17690.12013018771,-21119.484933169148,179263.4149653014,17690.12013018771,0,91,9,34,5.4
114,-17690.12013018771,-21106.860505496665,179263.4149653014,17690.12013018771,0,94,6,31,2.557894736842105
115,-17690.12013018771,-21892.10457891213,179263.4149653014,17690.12013018771,0,93,7,38,2.1789473684210527
116,-17690.12013018771,-22567.544472149002,179263.4149653014,17690.12013018771,0,92,8,24,7.036842105263158
117,-17690.12013018771,-22005.24100342879,179263.4149653014,17690.12013018771,0,93,7,27,11.547368421052632
118,-17690.12013018771,-20467.160800183858,179263.4149653014,17690.12013018771,0,97,3,18,2.473684210526316
119,-17689.153793784713,-23933.724924149257,179257.74637121597,17689.153793784713,0,88,12,29,6.2631578947368425
120,-17689.153793784713,-23982.053174484427,179257.74637121597,17689.153793784713,0,87,13,35,9.205263157894738
121,-17689.153793784713,-20765.283161194133,179257.74637121597,17689.153793784713,0,95,5,26,4.315789473684211
122,-17689.153793784713,-19674.087472209496,179257.74637121597,17689.153793784713,0,97,3,25,4.742105263157895
123,-17664.80688610534,-20444.86740386467,179924.3729086353,17664.80688610534,0,93,7,27,3.3473684210526318
124,-17664.80688610534,-23830.340683759307,179924.3729086353,17664.80688610534,0,92,8,29,4.773684210526316
125,-17664.80688610534,-20957.328470477678,179924.3729086353,17664.80688610534,0,94,6,25,2.5736842105263156
126,-17664.80688610534,-23584.51608899602,179924.3729086353,17664.80688610534,0,90,10,37,5.294736842105263
127,-17664.80688610534,-23592.013141846248,179924.3729086353,17664.80688610534,0,91,9,38,8.16842105263158
128,-17664.80688610534,-24024.425279656847,179924.3729086353,17664.80688610534,0,90,10,42,4.926315789473684
129,-17664.80688610534,-22981.40003402204,179924.3729086353,17664.80688610534,0,93,7,34,3.0894736842105264
130,-17591.00341753817,-23602.593906038404,179750.44460249844,17591.00341753817,0,90,10,43,7.473684210526316
131,-17591.00341753817,-20728.681592397435,179750.44460249844,17591.00341753817,0,93,7,35,7.626315789473685
132,-17591.00341753817,-20727.638731230843,179750.44460249844,17591.00341753817,0,93,7,23,2.7578947368421054
133,-17584.044166979533,-22755.48017009102,179711.78209939488,17584.044166979533,0,89,11,32,11.7
134,-17584.044166979533,-20322.38487942547,179711.78209939488,17584.044166979533,0,94,6,34,3.736842105263158
135,-17584.044166979533,-20347.98479454781,179711.78209939488,17584.044166979533,0,92,8,31,9.173684210526316
136,-17584.044166979533,-21354.972579798174,179711.78209939488,17584.044166979533,0,89,11,39,8.378947368421052
137,-17584.044166979533,-20420.761120635478,179711.78209939488,17584.044166979533,0,91,9,26,5.5473684210526315
138,-17584.044166979533,-20224.81589338017,179711.78209939488,17584.044166979533,0,94,6,23,4.4
139,-17584.044166979533,-24102.118693976357,179711.78209939488,17584.044166979533,0,89,11,33,11.021052631578947
140,-17584.044166979533,-21485.07685677604,179711.78209939488,17584.044166979533,0,89,11,30,11.76842105263158
141,-17584.044166979533,-20725.457275904762,179711.78209939488,17584.044166979533,0,94,6,23,3.568421052631579
142,-17584.044166979533,-23194.402053650614,179711.78209939488,17584.044166979533,0,89,11,29,0.2
143,-17584.044166979533,-21912.50434002437,179711.78209939488,17584.044166979533,0,91,9,31,3.731578947368421
144,-17584.044166979533,-22052.74583181181,179711.78209939488,17584.044166979533,0,94,6,26,4.9526315789473685
145,-17584.044166979533,-19665.319474198903,179711.78209939488,17584.044166979533,0,96,4,24,0.6
146,-17584.044166979533,-19322.68361309641,179711.78209939488,17584.044166979533,0,95,5,25,4.131578947368421
147,-17584.044166979533,-21643.549259055068,179711.78209939488,17584.044166979533,0,93,7,30,7.205263157894737
148,-17584.044166979533,-20116.46240048797,179711.78209939488,17584.044166979533,0,94,6,34,7.8052631578947365
149,-17584.044166979533,-23616.297105730846,179711.78209939488,17584.044166979533,0,90,10,28,1.9684210526315788
150,-17584.044166979533,-21374.554028618815,179711.78209939488,17584.044166979533,0,92,8,25,0.6842105263157895
151,-17584.044166979533,-18912.56060286767,179711.78209939488,17584.044166979533,0,96,4,23,5.336842105263158
152,-17584.044166979533,-19796.469306529747,179711.78209939488,17584.044166979533,0,96,4,28,8.157894736842104
153,-17584.044166979533,-22555.63196912641,179711.78209939488,17584.044166979533,0,92,8,29,5.878947368421053
154,-17584.044166979533,-22647.13470440953,179711.78209939488,17584.044166979533,0,91,9,30,11.442105263157895
155,-17584.044166979533,-20656.671137384063,179711.78209939488,17584.044166979533,0,95,5,23,2.194736842105263
156,-17557.225065481085,-21070.895408241195,178140.4191808494,17557.225065481085,0,94,6,18,2.3947368421052633
157,-17557.225065481085,-23245.131644822122,178140.4191808494,17557.225065481085,0,88,12,34,8.031578947368422
158,-17557.225065481085,-22398.768478635393,178140.4191808494,17557.225065481085,0,92,8,24,10.821052631578947
159,-17557.225065481085,-20589.075574543447,178140.4191808494,17557.225065481085,0,93,7,21,7.094736842105263
160,-17557.225065481085,-18692.86522653158,178140.4191808494,17557.225065481085,0,97,3,34,4.21578947368421
161,-17557.225065481085,-21262.737608064817,178140.4191808494,17557.225065481085,0,93,7,37,8.363157894736842
162,-17543.985120780784,-21948.817099025593,178066.86393251433,17543.985120780784,0,93,7,33,4.1947368421052635
163,-17543.985120780784,-23247.174540781638,178066.86393251433,17543.985120780784,0,88,12,35,2.168421052631579
164,-17543.985120780784,-20362.123920270526,178066.86393251433,17543.985120780784,0,95,5,33,6.926315789473684
165,-17543.985120780784,-21894.7358126408,178066.86393251433,17543.985120780784,0,92,8,32,4.931578947368421
166,-17543.985120780784,-21136.244827165374,178066.86393251433,17543.985120780784,0,92,8,40,3.9368421052631577
167,-17543.985120780784,-22045.43662342477,178066.86393251433,17543.985120780784,0,92,8,39,11.552631578947368
168,-17543.985120780784,-21136.114638514988,178066.86393251433,17543.985120780784,0,94,6,34,3.778947368421053
169,-17543.985120780784,-21993.589685852992,178066.86393251433,17543.985120780784,0,93,7,39,6.552631578947368
170,-17543.985120780784,-21707.607021821503,178066.86393251433,17543.985120780784,0,92,8,29,5.442105263157894
171,-17543.985120780784,-20893.322931595412,178066.86393251433,17543.985120780784,0,96,4,27,8.226315789473684
172,-17543.985120780784,-20061.479337828056,178066.86393251433,17543.985120780784,0,95,5,30,5.41578947368421
173,-17543.985120780784,-19852.223496459515,178066.86393251433,17543.985120780784,0,94,6,35,7.536842105263158
174,-17180.471768735664,-23007.608020853135,174381.04536690968,17180.471768735664,0,90,10,36,6.484210526315789
175,-17180.471768735664,-22412.90141446614,174381.04536690968,17180.471768735664,0,92,8,36,4.9526315789473685
176,-17180.471768735664,-22298.351343094924,174381.04536690968,17180.471768735664,0,89,11,35,10.489473684210527
177,-17180.471768735664,-20577.21467066182,174381.04536690968,17180.471768735664,0,93,7,44,6.652631578947369
178,-17180.471768735664,-21468.226151652918,174381.04536690968,17180.471768735664,0,88,12,44,12.573684210526316
179,-17180.471768735664,-21706.119750848367,174381.04536690968,17180.471768735664,0,86,14,42,9.521052631578947
180,-17180.471768735664,-21136.04556892937,174381.04536690968,17180.471768735664,0,85,15,50,7.663157894736842
181,-17180.471768735664,-23302.111513907657,174381.04536690968,17180.471768735664,0,82,18,59,9.457894736842105
182,-17180.471768735664,-23085.155176908414,174381.04536690968,17180.471768735664,0,87,13,45,7.352631578947369
183,-17180.471768735664,-20965.715590666983,174381.04536690968,17180.471768735664,0,92,8,34,8.121052631578948
184,-17180.471768735664,-20891.980406406936,174381.04536690968,17180.471768735664,0,91,9,33,7.4526315789473685
185,-17180.471768735664,-22332.347626107523,174381.04536690968,17180.471768735664,0,89,11,34,3.9842105263157896
186,-17180.471768735664,-21534.589888696355,174381.04536690968,17180.471768735664,0,90,10,30,3.5210526315789474
187,-17180.471768735664,-19855.630050226806,174381.04536690968,17180.471768735664,0,93,7,28,1.9894736842105263
188,-17180.471768735664,-24249.48288265288,174381.04536690968,17180.471768735664,0,88,12,26,10.357894736842105
189,-17180.471768735664,-20275.920243775592,174381.04536690968,17180.471768735664,0,96,4,37,2.7526315789473683
190,-17180.471768735664,-22111.382784149973,174381.04536690968,17180.471768735664,0,93,7,32,6.189473684210526
191,-17180.471768735664,-22633.461224001563,174381.04536690968,17180.471768735664,0,90,10,35,6.647368421052631
192,-17180.471768735664,-20060.410674034723,174381.04536690968,17180.471768735664,0,93,7,28,6.242105263157895
193,-17180.471768735664,-22605.955420045677,174381.04536690968,17180.471768735664,0,91,9,27,6.831578947368421
194,-17180.471768735664,-19428.34450945023,174381.04536690968,17180.471768735664,0,96,4,29,4.336842105263158
195,-17180.471768735664,-19047.847495051312,174381.04536690968,17180.471768735664,0,95,5,20,4.521052631578947
196,-17180.471768735664,-21305.746356309508,174381.04536690968,17180.471768735664,0,92,8,26,1.9631578947368422
197,-17180.471768735664,-21889.05796417249,174381.04536690968,17180.471768735664,0,91,9,32,5.073684210526316
198,-17180.471768735664,-19780.673064993905,174381.04536690968,17180.471768735664,0,94,6,35,6.078947368421052
199,-17180.471768735664,-21357.808691403756,174381.04536690968,17180.471768735664,0,93,7,30,8.178947368421053
200,-17180.471768735664,-21416.29693959046,174381.04536690968,17180.471768735664,0,91,9,33,8.294736842105262
